,PERNMO,YEAR,Annual Returns,MCap
48032,14323,1995,0.098086473,654438724
48033,14323,1996,1.080881581,1569427456
48034,14323,1997,-0.321554809,3673087236
48035,14323,1998,-0.312498822,7814383201
48036,14323,1999,0.147728197,6868762884
48037,14323,2000,0.148512394,6732038401
48038,14323,2001,0.006437957,6625146025
48039,14323,2002,-0.53037939,6676849263
48040,14323,2003,0.127433536,9667707270
48041,14323,2004,0.176015479,25157249298
48042,14323,2005,-0.212766072,25919712012
48043,14323,2006,-0.046595726,25385889514
48044,14323,2007,0.43303837,24518862125
48045,14324,2013,-0.002551,0
48046,14324,2014,0.005626504,244140625
48047,14324,2015,0.017293884,244140625
48048,14325,2013,0.170831,0
48049,14325,2014,-0.507178625,526037148
48050,14325,2015,-0.070078163,561903210
48051,14325,2016,-0.817950516,916848118
48052,14325,2017,-0.89023247,966961216
48053,14326,2013,0.309756,0
48054,14326,2014,-0.217876552,1397546032
48055,14326,2015,0.083334681,1484932769
48056,14326,2016,0.958238557,1624008725
48057,14326,2017,0.291808259,1986278022
48058,14327,2013,0.184053,0
48059,14327,2014,-0.435191365,174900625
48060,14327,2015,-0.256410642,4191393815
48061,14328,2013,0,0
48062,14328,2014,0.305280208,464531809
48063,14328,2015,-0.056933114,464790481
48064,14328,2016,0.439989039,465523776
48065,14328,2017,-0.532125629,1845534620
48066,14329,2013,0,0
48067,14329,2014,0.201432924,52915372510
48068,14329,2015,0.046893904,55729611245
48069,14329,2016,0.120249846,58400703636
48070,14329,2017,0.209311743,60553591640
48071,14330,1925,0,0
48072,14330,1926,-0.714285581,122500
48073,14330,1927,0.090907992,122500
48074,14330,1928,0.874997153,122500
48075,14330,1929,-0.555555728,302500
48076,14330,1930,-0.549999965,396900
48077,14330,1931,-0.722222295,396900
48078,14330,1932,0.4,396900
48079,14330,1933,2.000001278,396900
48080,14330,1934,-0.476190595,396900
48081,14331,1981,-0.704545584,0
48082,14331,1982,1.307691843,1713481
48083,14331,1983,1.366670824,2696164
48084,14331,1984,-0.211267297,1940449
48085,14331,1985,-0.017856523,5184729
48086,14331,1986,0.345453331,5234944
48087,14331,1987,-0.054052915,6046681
48088,14331,1988,-0.114285446,10916416
48089,14331,1989,-7.43E-07,11262736
48090,14331,1990,-1.03E-07,11600836
48091,14331,1991,1.290323689,11937025
48092,14331,1992,0.056339115,13653025
48093,14331,1993,-0.146666997,19758025
48094,14331,1994,0.031249459,20061441
48095,14331,1995,-0.075758189,20575296
48096,14331,1996,0.163934178,21418384
48097,14332,2013,0,0
48098,14332,2014,-0.006286502,61152400
48099,14332,2015,-0.039604548,61152400
48100,14332,2016,-0.276061339,61152400
48101,14332,2017,1.558151167,61152400
48102,14333,2013,0,0
48103,14333,2014,-0.098941622,4622500
48104,14333,2015,-0.071968491,6125000
48105,14333,2016,0.052769572,1625000
48106,14334,2013,0,0
48107,14334,2014,-0.157021336,215684386
48108,14334,2015,0.044051105,1195527176
48109,14334,2016,0.044341234,1519128576
48110,14334,2017,0.221091169,1506565104
48111,14335,2013,0,0
48112,14335,2014,0.205451921,53684890000
48113,14335,2015,-0.224845156,53684890000
48114,14335,2016,0.290905629,53684890000
48115,14335,2017,0.260783944,53684890000
48116,14336,2013,0,0
48117,14336,2014,0.085965743,385022884
48118,14336,2015,-0.523425016,387223684
48119,14336,2016,-0.444067364,2048920225
48120,14336,2017,0.09146526,4440756321
48121,14337,2013,0,0
48122,14337,2014,0.295917289,3316583500
48123,14337,2015,0.05715451,3445279082
48124,14337,2016,-0.055652348,3476635369
48125,14337,2017,0.323717392,3445785730
48126,14338,2013,0,0
48127,14338,2014,0.172586582,9.69467E+11
48128,14338,2015,-0.174969533,9.69479E+11
48129,14338,2016,0.28660727,9.75478E+11
48130,14338,2017,0.425126643,1.08787E+11
48131,14339,2013,0,0
48132,14339,2014,-0.515555349,740547369
48133,14339,2015,-0.075320428,1544883025
48134,14339,2016,-0.365017183,1562779024
48135,14339,2017,-0.112186945,1562779024
48136,14340,2013,0,0
48137,14340,2014,-0.392935944,4939278400
48138,14340,2015,-0.665454898,5387560000
48139,14340,2016,-0.139130472,6064359876
48140,14340,2017,0.57828341,7242010000
48141,14341,2013,0,0
48142,14341,2014,-0.035096504,22500
48143,14341,2015,-0.184621583,2500
48144,14341,2016,0.155545457,2500
48145,14342,2013,0,0
48146,14342,2014,0.276410015,828864100
48147,14342,2015,0.220800268,829296000
48148,14342,2016,-0.114363658,1334513952
48149,14342,2017,0.044773477,4547203405
48150,14343,2013,0,0
48151,14343,2014,0.09505341,2250000
48152,14343,2015,0.076188122,123200000
48153,14343,2016,0.022294842,91180000
48154,14343,2017,-0.074365327,52540000
48155,14344,2013,0,0
48156,14344,2014,-0.803980371,17607963025
48157,14344,2015,-0.581641725,32528647449
48158,14344,2016,-0.489383189,823517809
48159,14344,2017,0.469418586,5671294863
48160,14345,2013,0,0
48161,14345,2014,-0.086868883,40000
48162,14345,2015,-0.003143481,420000
48163,14345,2016,0.022567371,90000
48164,14345,2017,-0.002232715,90000
48165,14346,2013,0,0
48166,14346,2014,0.003393864,40000
48167,14346,2015,-0.008932877,1690000
48168,14346,2016,0.022203044,250000
48169,14346,2017,0.026655417,2.00E+05
48170,14347,2013,0,0
48171,14347,2014,-0.110727423,160000
48172,14347,2015,-0.056923304,90000
48173,14347,2016,0.167038725,250000
48174,14347,2017,0.001174042,3.00E+05
48175,14348,2013,0,0
48176,14348,2014,-0.041018761,160000
48177,14348,2015,-0.010484284,490000
48178,14348,2016,0.149000937,360000
48179,14348,2017,0.063111596,1800000
48180,14349,1938,0.078704,0
48181,14349,1939,0.02177362,29241
48182,14349,1940,-0.032883205,29241
48183,14349,1941,0.454088632,29241
48184,14349,1942,0.111922322,28224
48185,14349,1943,0.175557984,28224
48186,14349,1944,0.142858473,27556
48187,14349,1945,1.23E-06,27556
48188,14349,1946,0.050781825,27556
48189,14349,1947,-0.275094163,27556
48190,14349,1948,0.076921817,28900
48191,14349,1949,-0.228573387,28900
48192,14349,1950,0.271606186,28900
48193,14349,1951,0.223297254,28900
48194,14349,1952,-0.095239151,28900
48195,14349,1953,0.013158168,28900
48196,14349,1954,-0.030303073,28900
48197,14349,1955,0.678571085,28900
48198,14349,1956,2.531914614,28900
48199,14349,1957,-0.590361152,462400
48200,14349,1958,-0.102939269,640000
48201,14349,1959,-0.016392781,608400
48202,14349,1960,-0.383334556,608400
48203,14349,1961,0.087838566,640000
48204,14349,1962,-0.155279455,594441
48205,14349,1963,0.941175877,553536
48206,14349,1964,-0.136362926,553536
48207,14349,1965,0.192981375,760384
48208,14349,1966,0.17647234,760384
48209,14349,1967,-0.2875012,3041536
48210,14349,1968,0.280702263,3041536
48211,14349,1969,-0.191780843,3038049
48212,14349,1970,-0.338982052,2832489
48213,14349,1971,0.230769929,2832489
48214,14349,1972,-0.020832923,2832489
48215,14349,1973,-0.088195275,2752281
48216,14349,1974,-0.52546259,2585664
48217,14349,1975,-0.0400003,2585664
48218,14349,1976,0.499998021,2585664
48219,14349,1977,-0.29888926,2585664
48220,14349,1978,-0.224000392,2683044
48221,14349,1979,0.870445101,2683044
48222,14349,1980,-0.442857779,2683044
48223,14349,1981,0.230768244,2683044
48224,14349,1982,-0.312499421,2683044
48225,14349,1983,0.21212271,2683044
48226,14349,1984,-0.300000525,2683044
48227,14349,1985,-0.464285225,2683044
48228,14349,1986,0.066665356,2683044
48229,14349,1987,0.250000974,2683044
48230,14349,1988,-0.700000209,2683044
48231,14349,1989,-0.868951698,2683044
48232,14349,1990,-0.064103841,250000
48233,14349,1991,0.205480443,62500
48234,14349,1992,-0.170455174,62500
48235,14349,1993,1.159687201,62500
48236,14349,1994,-0.330183721,15625
48237,14349,1995,-0.542081658,33124
48238,14349,1996,0.099999154,34225
48239,14349,1997,1.215912962,32400
48240,14349,1998,0.114907165,32400
48241,14349,1999,-0.06240105,30276
48242,14349,2000,0.913869594,30276
48243,14349,2001,-0.404049176,30625
48244,14349,2002,0.285713796,29241
48245,14350,2013,0,0
48246,14350,2014,-0.008895919,10000
48247,14350,2015,-0.018146942,10000
48248,14350,2016,-0.071307667,10000
48249,14351,2013,0,0
48250,14351,2014,-0.055106379,8397706321
48251,14351,2015,0.568989181,8495861929
48252,14352,2013,0,0
48253,14352,2014,-0.333035762,262926225
48254,14352,2015,-0.54362489,388838936
48255,14352,2016,0.249999315,393466896
48256,14352,2017,1.223530284,467133620
48257,14353,2013,0,0
48258,14353,2014,-0.508790257,160858489
48259,14353,2015,-0.444211373,1208049049
48260,14353,2016,0.287878125,1332542016
48261,14353,2017,0.082353602,1338828100
48262,14354,2013,0,0
48263,14354,2014,0.042439533,10000
48264,14354,2015,0.071496596,420000
48265,14354,2016,0.047507551,2557500
48266,14354,2017,0.187710405,8400000
48267,14355,2013,0,0
48268,14355,2014,-0.16633235,9193024
48269,14355,2015,-0.543533912,88059456
48270,14355,2016,-0.457579985,100014519
48271,14355,2017,0.43699024,119399329
48272,14356,2013,0,0
48273,14356,2014,-0.493698034,492795601
48274,14356,2015,-0.641078534,509036985
48275,14356,2016,-0.913006034,613503361
48276,14357,1925,0,0
48277,14357,1926,0.112735163,1.00E+08
48278,14357,1927,-0.073122419,1.00E+08
48279,14357,1928,0.333465911,1.00E+08
48280,14357,1929,-0.111774646,1.69E+08
48281,14357,1930,-0.673855082,170851041
48282,14357,1931,-0.593220125,170851041
48283,14357,1932,0.750000372,170851041
48284,14357,1933,0.499997162,170851041
48285,14357,1934,-0.111112346,170851041
48286,14357,1935,1.267859957,170851041
48287,14357,1936,0.787400063,170851041
48288,14357,1937,-0.380237597,170851041
48289,14357,1938,-0.048487542,170851041
48290,14357,1939,-0.146317685,170851041
48291,14357,1940,0.019013728,170851041
48292,14357,1941,0.318813175,170851041
48293,14357,1942,0.348887517,170851041
48294,14357,1943,0.454965923,170851041
48295,14357,1944,0.080325319,181467841
48296,14357,1945,0.312432396,181467841
48297,14357,1946,-0.014077623,181467841
48298,14357,1947,0.185530852,181467841
48299,14357,1948,0.219203617,181467841
48300,14357,1949,0.050609954,181467841
48301,14357,1950,0.563891774,181467841
48302,14357,1951,0.323991117,181440900
48303,14357,1952,0.089168241,181440900
48304,14357,1953,0.13344296,181440900
48305,14357,1954,0.663191066,188787600
48306,14357,1955,0.077256551,755150400
48307,14357,1956,0.574419079,758066089
48308,14357,1957,-0.224673698,917241796
48309,14357,1958,0.28610846,917241796
48310,14357,1959,0.025758584,917241796
48311,14357,1960,-0.04768506,3668967184
48312,14357,1961,0.026233077,3669088329
48313,14357,1962,0.07339378,3669815241
48314,14357,1963,0.258826219,3665939209
48315,14357,1964,0.306798775,3659645025
48316,14357,1965,0.111721948,3667513600
48317,14357,1966,-0.038061473,3690805504
48318,14357,1967,0.134624047,3715755849
48319,14357,1968,0.121990528,3741524224
48320,14357,1969,-0.346099622,4540738225
48321,14357,1970,0.131970434,4540603456
48322,14357,1971,0.04891506,4540738225
48323,14357,1972,0.219526661,4541681664
48324,14357,1973,0.292159758,4542625201
48325,14357,1974,-0.271241725,4542625201
48326,14357,1975,0.102856161,4542625201
48327,14357,1976,0.682065648,4565975184
48328,14357,1977,-0.109158224,4938427400
48329,14357,1978,0.013973726,21405153025
48330,14357,1979,0.776492494,23000452281
48331,14357,1980,1.224150213,23829788161
48332,14357,1981,-0.212939729,95398823689
48333,14357,1982,-0.114453818,95456281600
48334,14357,1983,0.128985008,95503249296
48335,14357,1984,0.440497073,95560120384
48336,14357,1985,0.083164426,95562593424
48337,14358,2013,0,0
48338,14358,2014,-0.810064322,260564164
48339,14358,2015,0.277109863,539865225
48340,14358,2016,0.113209261,1099983556
48341,14358,2017,0.135594225,3035679409
48342,14359,2013,0,0
48343,14359,2014,0.754922981,983292794
48344,14359,2015,-0.088529606,989322282
48345,14359,2016,0.800273373,1645640682
48346,14359,2017,-0.167173505,2170161936
48347,14365,1925,0,0
48348,14365,1926,-0.074936361,140625
48349,14365,1927,0.014186065,140625
48350,14365,1928,0.380776516,140625
48351,14365,1929,-0.067454543,202500
48352,14365,1930,-0.228784882,202500
48353,14365,1931,-0.836707569,202500
48354,14365,1932,2.114167666,202500
48355,14365,1933,0.720198386,202500
48356,14365,1934,-0.144107901,202500
48357,14365,1935,0.95719262,202500
48358,14365,1936,0.185897276,202500
48359,14366,1984,-0.043478237,0
48360,14366,1985,0.181817845,26265625
48361,14366,1986,-0.423076603,39816100
48362,14373,1957,0.032,0
48363,14373,1958,0.137510896,21344400
48364,14373,1959,0.363120191,22118209
48365,14373,1960,0.076339781,22972849
48366,14373,1961,0.144614175,24890121
48367,14373,1962,-0.344728639,29041321
48368,14373,1963,-0.190866551,28121809
48369,14373,1964,0.22533467,29257281
48370,14373,1965,-0.164742924,30261001
48371,14373,1966,0.202420429,30980356
48372,14373,1967,0.951419144,30969225
48373,14373,1968,0.386475134,30525625
48374,14373,1969,0.22885356,443556
48375,14373,1970,0.181484973,537289
48376,14373,1971,0.635868737,537289
48377,14373,1972,-0.265864483,988036
48378,14373,1973,-0.41865065,990025
48379,14373,1974,-0.753953213,978121
48380,14373,1975,-0.692308014,801025
48381,14373,1976,2.899995137,700569
48382,14373,1977,-0.435897567,700569
48383,14373,1978,1.13636593,700569
48384,14373,1979,0.425531796,700569
48385,14373,1980,-0.694029749,700569
48386,14373,1981,-0.097560804,700569
48387,14373,1982,-0.702702846,810000
48388,14373,1983,-0.090908947,810000
48389,14373,1984,-0.400000199,810000
48390,14373,1985,2.166668892,810000
48391,14373,1986,-0.526315962,810000
48392,14373,1987,1.666663485,810000
48393,14373,1988,1.166668269,810000
48394,14373,1989,-0.453410123,810000
48395,14373,1990,-0.275088255,2387025
48396,14373,1991,-0.085201781,2387025
48397,14373,1992,0.612819945,2387025
48398,14373,1993,0.475152356,2292196
48399,14373,1994,0.108330953,2256004
48400,14373,1995,0.559795894,2256004
48401,14373,1996,-0.014929598,2566404
48402,14373,1997,1.671865428,10969344
48403,14373,1998,-0.099303808,11458225
48404,14373,1999,0.14941665,13712209
48405,14373,2000,0.01188095,20511841
48406,14374,1984,0.318182306,0
48407,14374,1985,-0.287355953,17690436
48408,14374,1986,0.709675762,22743361
48409,14374,1987,-0.018868,0
48410,14377,2013,0,0
48411,14377,2014,-0.001237766,113750
48412,14377,2015,0.002009886,131250
48413,14377,2016,0.013159186,122500
48414,14377,2017,0.012309241,765625
48415,14378,2013,0,0
48416,14378,2014,-0.71159887,884824516
48417,14378,2015,-0.135265286,991431169
48418,14378,2016,0.196927407,1038480300
48419,14378,2017,1.105015674,830534761
48420,14379,2013,0,0
48421,14379,2014,-0.286594026,1.56633E+11
48422,14379,2015,-0.452116733,1.96614E+11
48423,14379,2016,0.199842853,2.5496E+11
48424,14379,2017,-0.420760799,2.93485E+11
48425,14380,2013,0,0
48426,14380,2014,-0.353820118,34963569
48427,14380,2015,-0.307927846,34963569
48428,14380,2016,0.457944336,35046400
48429,14380,2017,-0.357843714,70561205
48430,14381,1925,0,0
48431,14381,1926,0.128692832,22500
48432,14381,1927,0.256756882,25600
48433,14381,1928,0.117981461,25600
48434,14381,1929,-0.84583293,47524
48435,14381,1930,-0.524999628,47524
48436,14381,1931,-0.960526319,47524
48437,14381,1932,0.666665733,47524
48438,14382,1972,0,0
48439,14382,1973,-0.068058259,16863100164
48440,14382,1974,-0.328815105,16871152321
48441,14382,1975,0.039762427,16871152321
48442,14382,1976,-0.298869561,16871152321
48443,14382,1977,0.570093224,17351475625
48444,14382,1978,0.302803061,17351475625
48445,14382,1979,2.240270682,17351475625
48446,14382,1980,0.339546679,17351475625
48447,14382,1981,-0.14477981,50775862225
48448,14382,1982,0.376417827,112317604
48449,14382,1983,0.075065168,112317604
48450,14382,1984,-0.253052445,112317604
48451,14382,1985,-0.015914214,112317604
48452,14382,1986,0.389177344,112317604
48453,14382,1987,0.292914629,112317604
48454,14382,1988,-0.045654164,11682724
48455,14382,1989,0.988221308,11682724
48456,14382,1990,-0.023792629,11682724
48457,14382,1991,0.420194162,25908100
48458,14382,1992,-0.530145286,25908100
48459,14382,1993,2.014672527,11424400
48460,14382,1994,0.11784793,16305444
48461,14382,1995,0.077588154,35188624
48462,14382,1996,-0.075929723,87459904
48463,14382,1997,-0.241045673,4210704
48464,14382,1998,-0.270261901,28121809
48465,14382,1999,1.375663222,19096900
48466,14382,2000,-0.135415643,19096900
48467,14382,2001,0.154599138,1782225
48468,14382,2002,0.001388435,855387009
48469,14382,2003,0.56980707,707506801
48470,14382,2004,0.101744082,707506801
48471,14382,2005,0.509550277,707506801
48472,14382,2006,0.470907167,707506801
48473,14382,2007,0.227164451,985708816
48474,14382,2008,-0.608648621,10660225
48475,14382,2009,0.387263589,10342656
48476,14383,2013,0,0
48477,14383,2014,0.033693886,40000
48478,14383,2015,-0.030518799,40000
48479,14383,2016,0.053329875,40000
48480,14383,2017,0.024378289,22500
48481,14384,2013,0,0
48482,14384,2014,-0.056934446,40000
48483,14384,2015,-0.03235632,540000
48484,14384,2016,0.099734881,25680000
48485,14384,2017,0.280584122,1210000
48486,14385,2013,0,0
48487,14385,2014,0.0927182,40000
48488,14385,2015,-0.001996389,650000
48489,14385,2016,0.058862057,8680000
48490,14385,2017,0.187967401,9750000
48491,14386,2013,0,0
48492,14386,2014,-0.21862198,10000
48493,14387,2013,0,0
48494,14387,2014,-0.140683136,10000
48495,14387,2015,-0.1637992,577500
48496,14387,2016,-0.177777643,2720000
48497,14387,2017,0.912911373,1265000
48498,14388,2013,0,0
48499,14388,2014,-0.110763748,62500
48500,14388,2015,-0.41862638,4112500
48501,14388,2016,0.185266868,7840000
48502,14388,2017,-0.070051857,15937500
48503,14389,2013,0,0
48504,14389,2014,0.089903451,10000
48505,14390,2013,0,0
48506,14390,2014,0.057688298,10000
48507,14391,2013,0,0
48508,14391,2014,0.006195034,10000
48509,14392,2013,0,0
48510,14392,2014,-0.393023458,59475747250
48511,14392,2015,-0.580459832,59922633581
48512,14392,2016,0.495432868,61493832078
48513,14392,2017,-0.639694598,63149177025
48514,14393,2014,0.003361638,2025630049
48515,14393,2015,-0.345059091,2036034894
48516,14393,2016,1.282610502,2044757961
48517,14393,2017,0.33053123,1581891520
48518,14394,2013,0,0
48519,14394,2014,0.301436982,1.6841E+11
48520,14394,2015,0.015403043,1.6841E+11
48521,14394,2016,0.465118404,1.6841E+11
48522,14394,2017,-0.018609056,1.6841E+11
48523,14395,2013,0,0
48524,14395,2014,0.028987786,40000
48525,14395,2015,-0.040014528,10000
48526,14396,2013,0,0
48527,14396,2014,0.020624314,10000
48528,14396,2015,-0.089075684,10000
48529,14397,2013,0,0
48530,14397,2014,0.086114303,10000
48531,14397,2015,-0.094509106,10000
48532,14398,2013,0,0
48533,14398,2014,0.047392958,10000
48534,14398,2015,-0.133850016,10000
48535,14399,2013,0,0
48536,14399,2014,0.044416375,160000
48537,14399,2015,-0.008593182,11880000
48538,14399,2016,-0.002038488,15990000
48539,14399,2017,0.04881338,31900000
48540,14400,2014,0.186883844,270569601
48541,14400,2015,-0.104971785,270569601
48542,14400,2016,-0.096449374,411349350
48543,14400,2017,0.070027349,429111216
48544,14401,2014,0.240948381,0
48545,14401,2015,0.250464968,2714355830
48546,14401,2016,0.305156404,2727289260
48547,14401,2017,0.172246583,2731577580
48548,14402,1925,0,0
48549,14402,1926,-0.336260638,968256
48550,14402,1927,0.97368949,1.00E+06
48551,14402,1928,0.585153636,1.00E+06
48552,14402,1929,0.007679325,1210000
48553,14402,1930,-0.836365666,1320201
48554,14402,1931,-0.487179424,1283689
48555,14402,1932,-5.40E-07,1283689
48556,14402,1933,1.416663946,1283689
48557,14402,1934,-0.448276583,1283689
48558,14402,1935,1.037499723,1283689
48559,14402,1936,1.388149503,1283689
48560,14402,1937,-0.549613446,1283689
48561,14402,1938,0.750619205,1320201
48562,14402,1939,-0.24784239,1340964
48563,14402,1940,-0.022261041,1340964
48564,14402,1941,-0.289856172,1340964
48565,14402,1942,0.455257554,1340964
48566,14402,1943,0.71728718,1340964
48567,14402,1944,0.284080604,1340964
48568,14402,1945,0.429375471,1340964
48569,14402,1946,-0.061525058,1340964
48570,14402,1947,-0.110062622,1340964
48571,14402,1948,-0.189189719,1340964
48572,14402,1949,0.187594005,1340964
48573,14402,1950,0.171580648,1340964
48574,14402,1951,0.142806989,1340964
48575,14402,1952,0.101607668,1340964
48576,14402,1953,0.03145194,1340964
48577,14402,1954,0.563996949,1340964
48578,14402,1955,0.200809042,1340964
48579,14402,1956,0.047349544,1340964
48580,14402,1957,-0.233177947,1336336
48581,14402,1958,0.449286322,1336336
48582,14402,1959,0.224961408,1343281
48583,14402,1960,-0.148805511,1352569
48584,14402,1961,0.219747554,1357225
48585,14402,1962,-0.330994282,1366561
48586,14402,1963,0.493291879,1373584
48587,14402,1964,0.446356658,1375929
48588,14402,1965,0.144936886,1454436
48589,14402,1966,-0.221556876,5909761
48590,14402,1967,0.454907295,5958481
48591,14402,1968,0.64426872,7001316
48592,14402,1969,-0.101584038,8116801
48593,14402,1970,0.249179441,8179600
48594,14402,1971,0.15220778,8254129
48595,14402,1972,-0.151873133,42850116
48596,14402,1973,-0.457618386,43797924
48597,14402,1974,-0.025374267,43797924
48598,14402,1975,0.715098899,46485124
48599,14402,1976,0.029986985,46485124
48600,14402,1977,-0.066208136,46908801
48601,14402,1978,0.156192976,51279921
48602,14402,1979,0,0
48603,14403,1978,-0.228855894,481890304
48604,14403,1979,2.473923859,481890304
48605,14403,1980,1.535731995,481890304
48606,14403,1981,-0.284208615,481890304
48607,14403,1982,0.242825609,481890304
48608,14403,1983,0.31369717,3171961
48609,14403,1984,-0.135383612,317196100
48610,14403,1985,-0.274658125,31719610000
48611,14403,1986,0.352081975,36990724
48612,14403,1987,0.522193759,36990724
48613,14403,1988,-0.288435344,36990724
48614,14403,1989,0.365692418,36990724
48615,14403,1990,-0.22574287,231222436
48616,14403,1991,0.134177143,109432521
48617,14403,1992,-0.549491509,367603929
48618,14403,1993,1.673656622,367603929
48619,14403,1994,0.310373229,367603929
48620,14403,1995,-0.167009711,140825689
48621,14403,1996,0.070347492,2331729
48622,14403,1997,-0.490207135,2331729
48623,14403,1998,0.099653333,92160000
48624,14403,1999,1.734547689,46991025
48625,14403,2000,0.844727522,481890304
48626,14403,2001,-0.139880859,481890304
48627,14403,2002,-0.430449115,481890304
48628,14403,2003,-0.307143722,481890304
48629,14403,2004,0.271732073,481890304
48630,14403,2005,0.351733002,481890304
48631,14404,2013,0,0
48632,14404,2014,0.016870266,78400
48633,14404,2015,0.022973193,2111400
48634,14404,2016,0.025884042,803400
48635,14404,2017,0.020549343,569400
48636,14405,2013,0,0
48637,14405,2014,0.032765531,395600
48638,14405,2015,-0.009167518,921600
48639,14405,2016,0.111637028,1123600
48640,14405,2017,0.02541908,653600
48641,14406,2013,0,0
48642,14406,2014,0.66571275,10727987776
48643,14406,2015,-0.447459271,36911247093
48644,14406,2016,-0.235385268,52653727296
48645,14406,2017,0.011214731,77545540900
48646,14407,2013,0,0
48647,14407,2014,0.126042054,15000
48648,14407,2015,-0.096421981,10000
48649,14407,2016,0.248864355,10000
48650,14407,2017,0.106645122,10000
48651,14408,2013,0,0
48652,14408,2014,0.229337627,5256250000
48653,14408,2015,-0.029833363,5974053264
48654,14408,2016,0.829438391,10248242940
48655,14408,2017,-0.088302269,20243208865
48656,14409,2013,0,0
48657,14409,2014,-0.108418647,16262370576
48658,14409,2015,-0.480210409,18572510961
48659,14409,2016,0.958717041,18601686528
48660,14409,2017,0.327869523,41043113281
48661,14410,1925,0,0
48662,14410,1926,-0.235099348,467856
48663,14410,1927,0.183012445,471969
48664,14410,1928,0.021296056,477481
48665,14410,1929,0.152375895,649636
48666,14410,1930,-0.734017018,697225
48667,14410,1931,-0.318510504,640000
48668,14410,1932,0.333334594,264196
48669,14410,1933,0.574466942,245025
48670,14410,1934,0.83682006,215296
48671,14410,1935,0.113519248,214369
48672,14410,1936,0.223109057,215296
48673,14410,1937,0.329522723,215296
48674,14410,1938,0.436861409,215296
48675,14410,1939,0.34328727,215296
48676,14410,1940,0.317185631,215296
48677,14410,1941,-0.025564049,215296
48678,14410,1942,0.741667184,215296
48679,14410,1943,-0.045453977,215296
48680,14411,2013,0,0
48681,14411,2014,0.207908083,10000
48682,14411,2015,0.066773574,2500
48683,14411,2016,0.079516539,10000
48684,14411,2017,0.222606691,10000
48685,14412,2013,0,0
48686,14412,2014,0.17922449,10000
48687,14412,2015,0.026349478,2500
48688,14412,2016,0.119875527,2500
48689,14412,2017,0.209454214,5000
48690,14413,2013,0,0
48691,14413,2014,0.224277684,10000
48692,14413,2015,0.081869822,2500
48693,14413,2016,0.048201564,40000
48694,14413,2017,0.281022881,40000
48695,14414,2013,0,0
48696,14414,2014,-0.229042088,1.20674E+11
48697,14414,2015,-0.19173888,1.21788E+11
48698,14414,2016,-0.148264444,1.28094E+11
48699,14414,2017,0.381659481,1.28678E+11
48700,14415,2014,-0.016868802,0
48701,14415,2015,-0.117444498,1427026176
48702,14415,2016,0.31298384,10440517192
48703,14415,2017,0.288241171,10301133528
48704,14416,2013,0,0
48705,14416,2014,-0.637387124,6009195361
48706,14416,2015,-0.934265146,6496360000
48707,14416,2016,-0.370079,7387524
48708,14417,2013,0,0
48709,14417,2014,-0.803566066,58149946449
48710,14417,2015,-0.849079604,58149946449
48711,14417,2016,0.288616645,581484996
48712,14417,2017,-0.574132157,581484996
48713,14418,2013,0,0
48714,14418,2014,-0.071268219,1.00E+08
48715,14418,2015,-0.106519921,1.00E+08
48716,14418,2016,0.35551801,1.00E+08
48717,14418,2017,-0.026848185,1.00E+08
48718,14419,2013,0,0
48719,14419,2014,-0.200401873,23961025
48720,14419,2015,-0.696741713,24552025
48721,14419,2016,0.570249169,29430625
48722,14419,2017,-0.92947381,52446564
48723,14420,2013,0,0
48724,14420,2014,-0.41885906,149891049
48725,14420,2015,-0.596226657,272615475
48726,14420,2016,-0.724299082,765573561
48727,14420,2017,-0.693220088,1043102702
48728,14421,2013,0,0
48729,14421,2014,0.013960831,84235684
48730,14421,2015,0.009688907,110986225
48731,14421,2016,-0.720201785,663371536
48732,14421,2017,-0.8411555,663371536
48733,14422,2014,-0.227731833,493454464
48734,14422,2015,0.691072815,519931204
48735,14422,2016,-0.448991314,742835025
48736,14422,2017,0.317547311,745126209
48737,14423,2013,0,0
48738,14423,2014,1.305781542,312405625
48739,14423,2015,-0.924731363,551827081
48740,14423,2016,-0.471656628,573794116
48741,14423,2017,0.197423255,69839449
48742,14424,2014,-0.460674119,16924996
48743,14424,2015,-0.697917856,16924996
48744,14424,2016,-0.514483274,250000
48745,14424,2017,-0.384943986,137545984
48746,14425,2013,0,0
48747,14425,2014,0.117308091,24492601
48748,14425,2015,0.125647273,24492601
48749,14425,2016,0.196482012,23251684
48750,14425,2017,0.354632836,19386409
48751,14426,2013,0,0
48752,14426,2014,-0.599465233,293983040
48753,14426,2015,-0.279294529,316377369
48754,14426,2016,-0.757371156,424154025
48755,14426,2017,2.1354186,432390436
48756,14427,2013,0,0
48757,14427,2014,0.106411686,10000
48758,14427,2015,0.025851068,40000
48759,14427,2016,0.109897857,122500
48760,14427,2017,0.14387154,4511376
48761,14428,2013,0,0
48762,14428,2014,0.086944302,10000
48763,14428,2015,0.00294362,22500
48764,14428,2016,0.103824427,122500
48765,14428,2017,0.124532629,62500
48766,14429,1925,0,0
48767,14429,1926,-0.183246226,20241001
48768,14429,1927,0.070512181,20331081
48769,14429,1928,1.017964784,20331081
48770,14429,1929,-0.372910765,30250000
48771,14429,1930,-0.548921109,29811600
48772,14429,1931,-0.515105173,37847104
48773,14429,1932,0.131577289,37570264
48774,14429,1933,0.99999736,196925089
48775,14429,1934,-0.153523794,196728676
